2008,01,09,TIE,Sell,100
2009,09,01,TIE,Buy,100
2008,01,09,TIE,Sell,100
2008,10,27,TSN,Buy,100
2008,01,09,TSN,Sell,100
2008,10,29,TSN,Buy,100
2008,01,09,TSN,Sell,100
2008,11,06,TSN,Buy,100
2008,01,09,TSN,Sell,100
2008,12,23,TSN,Buy,100
2008,01,09,TSN,Sell,100
2008,12,29,TSN,Buy,100
2008,01,09,TSN,Sell,100
2009,02,20,TSN,Buy,100
2008,01,09,TSN,Sell,100
2009,02,25,TSN,Buy,100
2008,01,09,TSN,Sell,100
2009,03,03,TSN,Buy,100
2008,01,09,TSN,Sell,100
2009,03,05,TSN,Buy,100
2008,01,09,TSN,Sell,100
2008,11,20,TSO,Buy,100
2008,01,09,TSO,Sell,100
2008,12,01,TSO,Buy,100
2008,01,09,TSO,Sell,100
2008,12,04,TSO,Buy,100
2008,01,09,TSO,Sell,100
2009,03,09,TWC,Buy,100
2008,01,09,TWC,Sell,100
2008,11,20,TWX,Buy,100
2008,01,09,TWX,Sell,100
2008,11,24,TWX,Buy,100
2008,01,09,TWX,Sell,100
2009,02,17,TWX,Buy,100
2008,01,09,TWX,Sell,100
2009,03,11,TWX,Buy,100
2008,01,09,TWX,Sell,100
2009,03,19,TWX,Buy,100
2008,01,09,TWX,Sell,100
2009,02,03,TXT,Buy,100
2008,01,09,TXT,Sell,100
2009,03,05,UNM,Buy,100
2008,01,09,UNM,Sell,100
2008,10,24,WIN,Buy,100
2008,01,09,WIN,Sell,100
2008,11,06,WIN,Buy,100
2008,01,09,WIN,Sell,100
2008,11,19,WIN,Buy,100
2008,01,09,WIN,Sell,100
2009,02,17,WIN,Buy,100
2008,01,09,WIN,Sell,100
2009,03,19,WIN,Buy,100
2008,01,09,WIN,Sell,100
2009,07,08,WIN,Buy,100
2008,01,09,WIN,Sell,100
2008,10,21,WYN,Buy,100
2008,01,09,WYN,Sell,100
2008,11,06,WYN,Buy,100
2008,01,09,WYN,Sell,100
2009,01,07,WYN,Buy,100
2008,01,09,WYN,Sell,100
2009,04,20,WYN,Buy,100
2008,01,09,WYN,Sell,100
2008,10,09,XL,Buy,100
2008,01,09,XL,Sell,100
2008,10,24,XL,Buy,100
2008,01,09,XL,Sell,100
2008,11,06,XL,Buy,100
2008,01,09,XL,Sell,100
2008,11,11,XL,Buy,100
2008,01,09,XL,Sell,100
2009,04,14,XL,Buy,100
2008,01,09,XL,Sell,100
2009,04,20,XL,Buy,100
2008,01,09,XL,Sell,100
2008,10,10,XRX,Buy,100
2008,01,09,XRX,Sell,100
2008,10,22,XRX,Buy,100
2008,01,09,XRX,Sell,100
2008,11,03,XRX,Buy,100
2008,01,09,XRX,Sell,100
2008,11,05,XRX,Buy,100
2008,01,09,XRX,Sell,100
2008,12,17,XRX,Buy,100
2008,01,09,XRX,Sell,100
2009,01,14,XRX,Buy,100
2008,01,09,XRX,Sell,100
2009,09,28,XRX,Buy,100
2008,01,09,XRX,Sell,100
2009,10,23,XRX,Buy,100
2008,01,09,XRX,Sell,100
2009,11,10,XRX,Buy,100
2008,01,09,XRX,Sell,100
2009,11,17,XRX,Buy,100
2008,01,09,XRX,Sell,100
2009,03,04,ZION,Buy,100
2008,01,09,ZION,Sell,100
